time,freq,dur,vel,name,hand
2.916669,440.000000,0.104167,0.787402,A4,right
3.125003,48.999429,0.104167,0.787402,G1,left
3.125003,293.664768,0.104167,0.629921,D4,right
3.125003,440.000000,0.104167,0.787402,A4,right
3.229169,48.999429,0.104167,0.787402,G1,left
3.229169,277.182631,0.104167,0.787402,C#4,right
3.229169,329.627557,0.104167,0.629921,E4,right
3.333336,55.000000,0.208334,0.787402,A1,left
3.333336,110.000000,0.208334,0.787402,A2,left
3.333336,277.182631,0.208334,0.787402,C#4,right
3.333336,329.627557,0.208334,0.629921,E4,right
3.541670,55.000000,0.104167,0.787402,A1,left
3.541670,329.627557,0.208334,0.629921,E4,right
3.541670,440.000000,0.208334,0.787402,A4,right
3.645836,55.000000,0.104167,0.787402,A1,left
3.750003,55.000000,0.208334,0.787402,A1,left
3.750003,110.000000,0.208334,0.787402,A2,left
3.750003,329.627557,0.208334,0.629921,E4,right
3.750003,440.000000,0.208334,0.787402,A4,right
3.958337,55.000000,0.104167,0.787402,A1,left
3.958337,277.182631,0.104167,0.787402,C#4,right
3.958337,329.627557,0.104167,0.629921,E4,right
4.062503,55.000000,0.104167,0.787402,A1,left
4.062503,277.182631,0.104167,0.787402,C#4,right
4.062503,329.627557,0.104167,0.629921,E4,right
4.166670,58.270470,0.208334,0.787402,A#1,left
4.166670,116.540940,0.208334,0.787402,A#2,left
4.166670,277.182631,0.104167,0.787402,C#4,right
4.166670,329.627557,0.104167,0.629921,E4,right
4.375004,58.270470,0.104167,0.787402,A#1,left
4.375004,440.000000,0.104167,0.787402,A4,right
4.375004,554.365262,0.104167,0.629921,C#5,right
4.479170,58.270470,0.104167,0.787402,A#1,left
4.583337,58.270470,0.208334,0.787402,A#1,left
4.583337,116.540940,0.208334,0.787402,A#2,left
4.583337,440.000000,0.416667,0.787402,A4,right
4.583337,554.365262,0.416667,0.629921,C#5,right
4.791670,58.270470,0.104167,0.787402,A#1,left
4.895837,58.270470,0.104167,0.787402,A#1,left
5.000004,61.735413,0.208334,0.708661,B1,left
5.000004,246.941651,0.416667,0.787402,B3,left
5.000004,493.883301,0.416667,0.629921,B4,right
5.208337,123.470825,0.208334,0.708661,B2,left
5.208337,554.365262,0.104167,0.708661,C#5,right
5.208337,739.988845,0.104167,0.708661,F#5,right
5.416671,61.735413,0.208334,0.708661,B1,left
5.416671,554.365262,0.208334,0.708661,C#5,right
5.416671,739.988845,0.208334,0.708661,F#5,right
5.625004,123.470825,0.208334,0.708661,B2,left
5.625004,493.883301,0.208334,0.708661,B4,right
5.625004,659.255114,0.208334,0.708661,E5,right
5.833338,61.735413,0.208334,0.708661,B1,left
5.833338,554.365262,0.208334,0.708661,C#5,right
5.833338,739.988845,0.208334,0.708661,F#5,right
6.041671,123.470825,0.208334,0.708661,B2,left
6.041671,739.988845,0.104167,0.708661,F#5,right
6.041671,987.766603,0.104167,0.708661,B5,right
6.250005,61.735413,0.208334,0.708661,B1,left
6.250005,554.365262,0.208334,0.708661,C#5,right
6.250005,739.988845,0.208334,0.708661,F#5,right
6.458338,61.735413,0.208334,0.708661,B1,left
6.458338,123.470825,0.208334,0.708661,B2,left
6.458338,493.883301,0.208334,0.708661,B4,right
6.458338,659.255114,0.208334,0.708661,E5,right
6.666672,61.735413,0.208334,0.708661,B1,left
6.875006,123.470825,0.208334,0.708661,B2,left
6.875006,554.365262,0.104167,0.708661,C#5,right
6.875006,739.988845,0.104167,0.708661,F#5,right
7.083339,61.735413,0.208334,0.708661,B1,left
7.083339,554.365262,0.208334,0.708661,C#5,right
7.083339,739.988845,0.208334,0.708661,F#5,right
7.291673,123.470825,0.208334,0.708661,B2,left
7.291673,493.883301,0.208334,0.708661,B4,right
7.291673,659.255114,0.208334,0.708661,E5,right
7.500006,61.735413,0.208334,0.708661,B1,left
7.500006,554.365262,0.208334,0.708661,C#5,right
7.500006,739.988845,0.208334,0.708661,F#5,right
7.708340,123.470825,0.208334,0.708661,B2,left
7.708340,739.988845,0.104167,0.708661,F#5,right
7.708340,987.766603,0.104167,0.708661,B5,right
7.916673,61.735413,0.208334,0.708661,B1,left
7.916673,554.365262,0.208334,0.708661,C#5,right
7.916673,739.988845,0.208334,0.708661,F#5,right
8.125007,61.735413,0.208334,0.708661,B1,left
8.125007,123.470825,0.208334,0.708661,B2,left
8.125007,493.883301,0.208334,0.708661,B4,right
8.125007,659.255114,0.208334,0.708661,E5,right
8.333340,46.249303,0.208334,0.708661,F#1,left
8.333340,369.994423,0.208334,0.708661,F#4,right
8.333340,554.365262,0.208334,0.708661,C#5,right
8.541674,92.498606,0.208334,0.708661,F#2,left
8.541674,440.000000,0.208334,0.708661,A4,right
8.750007,46.249303,0.208334,0.708661,F#1,left
8.750007,493.883301,0.208334,0.708661,B4,right
8.958340,92.498606,0.208334,0.708661,F#2,left
8.958340,554.365262,0.208334,0.708661,C#5,right
9.166674,46.249303,0.208334,0.708661,F#1,left
9.166674,587.329536,0.208334,0.708661,D5,right
9.375007,92.498606,0.208334,0.708661,F#2,left
9.375007,739.988845,0.104167,0.708661,F#5,right
9.479174,587.329536,0.104167,0.708661,D5,right
9.583341,46.249303,0.208334,0.708661,F#1,left
9.583341,554.365262,0.208334,0.708661,C#5,right
9.791674,46.249303,0.208334,0.708661,F#1,left
9.791674,92.498606,0.208334,0.708661,F#2,left
9.791674,587.329536,0.208334,0.708661,D5,right
10.000008,46.249303,0.208334,0.708661,F#1,left
10.000008,739.988845,0.208334,0.708661,F#5,right
10.208341,92.498606,0.208334,0.708661,F#2,left
10.208341,987.766603,0.104167,0.708661,B5,right
10.416675,46.249303,0.208334,0.708661,F#1,left
10.416675,1174.659072,0.208334,0.708661,D6,right
10.625008,92.498606,0.208334,0.708661,F#2,left
10.625008,1479.977691,0.208334,0.708661,F#6,right
10.833342,46.249303,0.208334,0.708661,F#1,left
10.833342,739.988845,0.208334,0.708661,F#5,right
11.041676,92.498606,0.208334,0.708661,F#2,left
11.041676,1108.730524,0.104167,0.708661,C#6,right
11.250009,46.249303,0.208334,0.708661,F#1,left
11.250009,1108.730524,0.208334,0.708661,C#6,right
11.458343,46.249303,0.208334,0.708661,F#1,left
11.458343,92.498606,0.208334,0.708661,F#2,left
11.666676,61.735413,0.208334,0.708661,B1,left
11.875010,123.470825,0.208334,0.708661,B2,left
11.875010,554.365262,0.104167,0.708661,C#5,right
11.875010,739.988845,0.104167,0.708661,F#5,right
12.083343,61.735413,0.208334,0.708661,B1,left
12.083343,554.365262,0.208334,0.708661,C#5,right
12.083343,739.988845,0.208334,0.708661,F#5,right
12.291677,123.470825,0.208334,0.708661,B2,left
12.291677,493.883301,0.208334,0.708661,B4,right
12.291677,659.255114,0.208334,0.708661,E5,right
12.500010,61.735413,0.208334,0.708661,B1,left
12.500010,554.365262,0.208334,0.708661,C#5,right
12.500010,739.988845,0.208334,0.708661,F#5,right
12.708344,123.470825,0.208334,0.708661,B2,left
12.708344,739.988845,0.104167,0.708661,F#5,right
12.708344,987.766603,0.104167,0.708661,B5,right
12.916677,61.735413,0.208334,0.708661,B1,left
12.916677,554.365262,0.208334,0.708661,C#5,right
12.916677,739.988845,0.208334,0.708661,F#5,right
13.125011,61.735413,0.208334,0.708661,B1,left
13.125011,123.470825,0.208334,0.708661,B2,left
13.125011,493.883301,0.208334,0.708661,B4,right
13.125011,659.255114,0.208334,0.708661,E5,right
