time,freq,dur,vel,name,hand
12.199288,311.126984,0.165734,0.566929,D#4,right
12.329358,130.812783,0.100699,0.543307,C3,left
12.461526,415.304698,0.253846,0.574803,G#4,right
12.652435,65.406391,0.094406,0.511811,C2,left
12.652435,466.163762,0.287412,0.574803,A#4,right
12.782505,130.812783,0.125874,0.551181,C3,left
12.908379,415.304698,0.159440,0.574803,G#4,right
13.004882,87.307058,0.253846,0.503937,F2,left
13.004882,261.625565,0.285314,0.559055,C4,right
13.258728,87.307058,0.337762,0.535433,F2,left
13.290197,174.614116,0.243356,0.511811,F3,left
13.290197,261.625565,0.432167,0.527559,C4,right
13.502084,415.304698,0.123776,0.582677,G#4,right
13.596490,87.307058,0.125874,0.503937,F2,left
13.625861,415.304698,0.327272,0.559055,G#4,right
13.690895,174.614116,0.293706,0.511811,F3,left
13.816769,466.163762,0.270629,0.559055,A#4,right
13.953133,87.307058,0.134266,0.519685,F2,left
13.953133,523.251131,0.134266,0.551181,C5,right
14.051734,554.365262,0.295804,0.535433,C#5,right
14.186000,174.614116,0.195105,0.511811,F3,left
14.284601,523.251131,0.287412,0.527559,C5,right
14.509076,87.307058,0.127972,0.527559,F2,left
14.509076,466.163762,0.159440,0.574803,A#4,right
14.637048,174.614116,0.190909,0.519685,F3,left
14.637048,415.304698,0.222377,0.566929,G#4,right
0.090210,69.295658,0.534965,0.551181,C#2,left
0.090210,261.625565,0.597901,0.590551,C4,right
0.090210,349.228231,0.247552,0.606299,F4,right
0.337762,349.228231,0.287412,0.535433,F4,right
0.560139,415.304698,0.127972,0.582677,G#4,right
0.688111,69.295658,0.062937,0.527559,C#2,left
0.688111,415.304698,0.545454,0.559055,G#4,right
0.818181,138.591315,0.285314,0.535433,C#3,left
1.040558,69.295658,0.062937,0.535433,C#2,left
1.134964,311.126984,0.130070,0.559055,D#4,right
1.265034,138.591315,0.159440,0.543307,C#3,left
1.393006,415.304698,0.255944,0.574803,G#4,right
1.586012,69.295658,0.190909,0.527559,C#2,left
1.586012,466.163762,0.127972,0.590551,A#4,right
1.713984,138.591315,0.094406,0.535433,C#3,left
1.713984,466.163762,0.287412,0.543307,A#4,right
1.839858,415.304698,0.127972,0.574803,G#4,right
1.936362,69.295658,0.513985,0.543307,C#2,left
1.936362,261.625565,0.255944,0.590551,C4,right
1.936362,349.228231,0.224475,0.590551,F4,right
2.160837,349.228231,0.289510,0.527559,F4,right
2.192305,261.625565,0.383916,0.503937,C4,right
2.416781,415.304698,0.448951,0.598425,G#4,right
2.544753,69.295658,0.062937,0.511811,C#2,left
2.641256,138.591315,0.352447,0.535433,C#3,left
2.865731,69.295658,0.127972,0.535433,C#2,left
2.865731,415.304698,0.159440,0.551181,G#4,right
2.993703,311.126984,0.125874,0.559055,D#4,right
3.088109,138.591315,0.193007,0.543307,C#3,left
3.218179,415.304698,0.312587,0.574803,G#4,right
3.438458,69.295658,0.157342,0.527559,C#2,left
3.438458,466.163762,0.123776,0.590551,A#4,right
3.562234,138.591315,0.188811,0.543307,C#3,left
3.562234,466.163762,0.283216,0.527559,A#4,right
3.656640,415.304698,0.608391,0.582677,G#4,right
3.751045,329.627557,0.287412,0.598425,E4,right
3.782514,65.406391,0.255944,0.551181,C2,left
3.782514,130.812783,0.255944,0.574803,C3,left
3.782514,233.081881,0.094406,0.566929,A#3,left
4.006989,233.081881,0.258042,0.535433,A#3,left
4.038457,65.406391,0.262238,0.448819,C2,left
4.038457,130.812783,0.262238,0.496063,C3,left
4.038457,329.627557,0.262238,0.511811,E4,right
4.265031,415.304698,0.455244,0.582677,G#4,right
4.363632,65.406391,0.100699,0.511811,C2,left
4.399296,130.812783,0.031468,0.496063,C3,left
4.497898,130.812783,0.125874,0.543307,C3,left
4.720275,65.406391,0.096503,0.527559,C2,left
4.720275,415.304698,0.352447,0.543307,G#4,right
4.816778,311.126984,0.159440,0.559055,D#4,right
4.944750,130.812783,0.127972,0.559055,C3,left
5.072722,415.304698,0.320979,0.574803,G#4,right
5.297198,65.406391,0.096503,0.511811,C2,left
5.297198,466.163762,0.289510,0.574803,A#4,right
5.393701,130.812783,0.125874,0.543307,C3,left
5.519575,415.304698,0.193007,0.566929,G#4,right
5.649645,87.307058,0.253846,0.503937,F2,left
5.649645,261.625565,0.702797,0.566929,C4,right
5.649645,311.126984,0.736363,0.559055,D#4,right
5.649645,523.251131,0.767831,0.574803,C5,right
5.681113,174.614116,0.031468,0.511811,F3,left
5.903491,87.307058,0.352447,0.527559,F2,left
5.903491,174.614116,0.258042,0.511811,F3,left
6.130064,415.304698,0.125874,0.574803,G#4,right
6.255938,87.307058,0.161538,0.519685,F2,left
6.255938,415.304698,0.352447,0.551181,G#4,right
6.352441,174.614116,0.193007,0.511811,F3,left
6.482511,466.163762,0.253846,0.559055,A#4,right
6.576917,87.307058,0.127972,0.527559,F2,left
6.576917,523.251131,0.127972,0.551181,C5,right
6.608385,261.625565,0.096503,0.511811,C4,right
6.704888,554.365262,0.285314,0.527559,C#5,right
6.801392,174.614116,0.218182,0.503937,F3,left
6.927266,523.251131,0.281119,0.527559,C5,right
7.143350,87.307058,0.127972,0.519685,F2,left
7.143350,466.163762,0.159440,0.566929,A#4,right
7.271321,174.614116,0.159440,0.511811,F3,left
7.271321,415.304698,0.222377,0.566929,G#4,right
7.493699,69.295658,0.520279,0.559055,C#2,left
7.493699,261.625565,0.258042,0.598425,C4,right
7.493699,349.228231,0.224475,0.598425,F4,right
7.718174,349.228231,0.295804,0.535433,F4,right
7.751741,261.625565,0.295804,0.503937,C4,right
7.982509,415.304698,0.258042,0.590551,G#4,right
8.079013,69.295658,0.098601,0.503937,C#2,left
8.209083,138.591315,0.320979,0.527559,C#3,left
8.240551,415.304698,0.193007,0.551181,G#4,right
8.433558,69.295658,0.096503,0.535433,C#2,left
8.433558,415.304698,0.352447,0.551181,G#4,right
