time,freq,dur,vel,name,hand
5.416978,246.941651,0.377245,0.551181,B3,left
5.448006,155.563492,0.377245,0.527559,D#3,left
5.794223,92.498606,0.192705,0.614173,F#2,left
6.114309,622.253967,0.569950,0.574803,D#5,right
6.114309,739.988845,1.334239,0.559055,F#5,right
6.145338,92.498606,1.174196,0.598425,F#2,left
6.145338,1244.507935,0.097986,0.590551,D#6,right
6.338043,116.540940,0.981490,0.535433,A#2,left
6.527483,138.591315,0.728361,0.559055,C#3,left
6.684260,184.997211,0.571583,0.527559,F#3,left
6.684260,622.253967,0.349482,0.543307,D#5,right
6.872066,233.081881,0.192705,0.574803,A#3,left
7.033742,155.563492,0.222101,0.535433,D#3,left
7.033742,622.253967,0.801850,0.543307,D#5,right
7.224814,82.406889,0.351116,0.566929,E2,left
7.224814,164.813778,0.414806,0.598425,E3,left
7.575930,155.563492,0.292324,0.543307,D#3,left
7.575930,207.652349,0.391943,0.574803,G#3,left
7.575930,246.941651,0.292324,0.559055,B3,left
7.933578,82.406889,0.357648,0.551181,E2,left
8.291226,207.652349,1.183994,0.574803,G#3,left
8.291226,246.941651,0.191072,0.566929,B3,left
8.322254,155.563492,0.191072,0.527559,D#3,left
8.482298,82.406889,0.383777,0.559055,E2,left
8.675003,622.253967,0.607512,0.543307,D#5,right
8.866075,82.406889,0.256396,0.551181,E2,left
8.995090,932.327523,0.254763,0.566929,A#5,right
9.058780,155.563492,0.352749,0.543307,D#3,left
9.344572,82.406889,0.289058,0.527559,E2,left
9.378867,622.253967,0.725094,0.559055,D#5,right
9.378867,1108.730524,0.063691,0.559055,C#6,right
9.442558,1108.730524,0.287425,0.527559,C#6,right
9.475220,1244.507935,0.790418,0.551181,D#6,right
9.729983,155.563492,0.471965,0.559055,D#3,left
9.729983,207.652349,0.726727,0.566929,G#3,left
9.729983,246.941651,0.405008,0.566929,B3,left
10.072933,932.327523,0.543821,0.574803,A#5,right
10.103962,103.826174,0.416439,0.574803,G#2,left
10.103962,622.253967,0.640173,0.574803,D#5,right
10.456710,155.563492,0.320087,0.535433,D#3,left
10.456710,207.652349,0.287425,0.551181,G#3,left
10.456710,246.941651,0.256396,0.559055,B3,left
10.616754,466.163762,0.223734,0.574803,A#4,right
